entry_time,exit_time,direction,outcome,entry_spot,exit_spot,entry_prem,exit_prem,gross,costs,net,hour
2026-01-02 10:30:00,2026-01-02 15:15:00,LONG,TIME_EXIT,60030.15,60174.75,240.12,312.42,2530.5,128.21,2402.29,10
2026-01-05 09:30:00,2026-01-05 13:30:00,LONG,STOPPED,60222.7,60042.031899999994,240.89,150.56,-3161.69,87.19,-3248.88,9
2026-01-07 09:30:00,2026-01-07 15:15:00,SHORT,TIME_EXIT,59900.55,59976.85,239.6,201.45,-1335.25,99.88,-1435.13,9
2026-01-09 09:15:00,2026-01-09 15:15:00,SHORT,TIME_EXIT,59486.75,59269.35,237.95,346.65,3804.5,136.48,3668.02,9
2026-01-12 09:30:00,2026-01-12 12:15:00,SHORT,STOPPED,59046.1,59223.2383,236.18,147.62,-3099.92,85.49,-3185.41,9
2026-01-13 10:00:00,2026-01-13 12:45:00,LONG,STOPPED,59552.85,59374.19145,238.21,148.88,-3126.52,86.22,-3212.74,10
2026-01-14 12:15:00,2026-01-14 15:15:00,LONG,TIME_EXIT,59607.35,59575.8,238.43,222.65,-552.12,105.03,-657.16,12
2026-01-16 11:15:00,2026-01-16 15:15:00,LONG,TIME_EXIT,60078.3,60110.5,240.31,256.41,563.5,114.0,449.5,11
2026-01-20 10:30:00,2026-01-20 15:15:00,SHORT,TIME_EXIT,59693.1,59372.3,238.77,399.17,5614.0,150.01,5463.99,10
2026-01-21 09:15:00,2026-01-21 10:45:00,SHORT,T1,59251.55,58659.0345,237.01,533.26,10369.02,183.76,10185.26,9
2026-01-21 11:15:00,2026-01-21 12:00:00,SHORT,STOPPED,58528.4,58703.9852,234.11,146.32,-3072.74,84.74,-3157.48,11
2026-01-21 13:45:00,2026-01-21 15:15:00,SHORT,TIME_EXIT,58785.95,58741.2,235.14,257.52,783.12,113.23,669.89,13
2026-01-23 12:45:00,2026-01-23 15:15:00,SHORT,T1,58985.8,58395.942,235.94,530.87,10322.52,182.94,10139.58,12
2026-01-27 10:45:00,2026-01-27 11:15:00,SHORT,STOPPED,58429.45,58618.040527071804,233.72,139.42,-3300.33,82.9,-3383.24,10
2026-01-27 15:15:00,2026-01-27 15:15:00,LONG,TIME_EXIT,59348.25,59348.25,237.39,237.39,0.0,108.57,-108.57,15
2026-01-28 09:15:00,2026-01-28 10:00:00,LONG,STOPPED,59622.35,59434.77636626216,238.49,144.7,-3282.54,85.21,-3367.75,9
2026-01-28 10:30:00,2026-01-28 13:30:00,LONG,STOPPED,59522.95,59344.381149999994,238.09,148.81,-3124.95,86.18,-3211.13,10
2026-01-28 14:45:00,2026-01-28 15:15:00,LONG,TIME_EXIT,59582.45,59574.8,238.33,234.5,-133.87,108.03,-241.9,14
2026-01-29 09:30:00,2026-01-29 15:15:00,LONG,TIME_EXIT,59477.8,59980.4,237.91,489.21,8795.5,172.74,8622.76,9
2026-02-01 11:45:00,2026-02-01 12:00:00,SHORT,STOPPED,59378.3,59556.4349,237.51,148.45,-3117.36,85.97,-3203.33,11
2026-02-01 12:15:00,2026-02-01 12:30:00,SHORT,STOPPED,58705.8,58904.34772855529,234.82,135.55,-3474.59,82.14,-3556.73,12
2026-02-01 13:15:00,2026-02-01 15:15:00,SHORT,T1,58869.3,58280.607,235.48,529.82,10302.13,182.58,10119.55,13
2026-02-02 09:30:00,2026-02-02 15:00:00,SHORT,STOPPED,58292.7,58550.975254245095,233.17,104.03,-4519.82,73.79,-4593.6,9
2026-02-03 09:45:00,2026-02-03 15:15:00,LONG,TIME_EXIT,60020.8,59986.7,240.08,223.03,-596.75,105.46,-702.21,9
2026-02-04 10:30:00,2026-02-04 15:15:00,LONG,TIME_EXIT,60190.8,60148.1,240.76,219.41,-747.25,104.68,-851.93,10
2026-02-06 12:15:00,2026-02-06 14:00:00,SHORT,STOPPED,59804.95,59984.36485,239.22,149.51,-3139.76,86.59,-3226.34,12
2026-02-09 10:30:00,2026-02-09 15:15:00,LONG,TIME_EXIT,60676.6,60666.8,242.71,237.81,-171.5,109.75,-281.25,10
2026-02-10 11:00:00,2026-02-10 13:45:00,LONG,STOPPED,60753.15,60570.890550000004,243.01,151.88,-3189.54,87.96,-3277.5,11
2026-02-11 13:45:00,2026-02-11 15:15:00,LONG,TIME_EXIT,60704.25,60743.95,242.82,262.67,694.75,116.1,578.65,13
2026-02-16 13:15:00,2026-02-16 15:15:00,LONG,TIME_EXIT,60727.25,60993.2,242.91,375.88,4654.12,144.92,4509.2,13
2026-02-17 10:15:00,2026-02-17 15:15:00,LONG,TIME_EXIT,61085.2,61144.15,244.34,273.82,1031.63,119.25,912.38,10
2026-02-18 14:30:00,2026-02-18 15:15:00,LONG,TIME_EXIT,61496.55,61520.4,245.99,257.91,417.37,115.53,301.84,14
2026-02-19 14:15:00,2026-02-19 15:15:00,SHORT,TIME_EXIT,60933.25,60660.75,243.73,379.98,4768.75,146.13,4622.62,14
2026-02-24 12:45:00,2026-02-24 14:15:00,SHORT,STOPPED,60957.2,61140.071599999996,243.83,152.39,-3200.25,88.25,-3288.51,12
2026-02-27 09:30:00,2026-02-27 15:15:00,SHORT,TIME_EXIT,60849.65,60482.45,243.4,427.0,6426.0,158.03,6267.97,9
2026-03-02 10:00:00,2026-03-02 15:15:00,SHORT,TIME_EXIT,59907.2,59856.05,239.63,265.2,895.12,116.1,779.03,10
2026-03-04 09:45:00,2026-03-04 14:00:00,SHORT,STOPPED,58550.2,58793.92485848485,234.2,112.34,-4265.19,76.11,-4341.29,9
2026-03-05 12:30:00,2026-03-05 14:45:00,SHORT,STOPPED,58812.95,58989.388849999996,235.25,147.03,-3087.68,85.15,-3172.83,12
2026-03-06 14:45:00,2026-03-06 15:15:00,SHORT,TIME_EXIT,57944.9,57782.4,231.78,313.03,2843.75,126.67,2717.08,14
2026-03-09 09:15:00,2026-03-09 10:45:00,SHORT,STOPPED,55409.3,55721.44868674224,221.64,65.56,-5462.6,61.66,-5524.26,9
2026-03-09 12:00:00,2026-03-09 14:45:00,SHORT,STOPPED,55687.85,55953.9820264396,222.75,89.69,-4657.31,68.02,-4725.33,12
2026-03-11 15:00:00,2026-03-11 15:15:00,SHORT,TIME_EXIT,55741.8,55666.4,222.97,260.67,1319.5,111.56,1207.94,15
2026-03-12 09:30:00,2026-03-12 09:45:00,SHORT,STOPPED,54964.05,55164.983517922105,219.86,119.39,-3516.34,74.99,-3591.33,9
2026-03-12 10:00:00,2026-03-12 10:30:00,SHORT,STOPPED,55013.25,55225.05339045324,220.05,114.15,-3706.56,73.7,-3780.26,10
2026-03-12 12:30:00,2026-03-12 13:15:00,SHORT,STOPPED,55200.9,55384.37232515713,220.8,129.07,-3210.77,77.65,-3288.41,12
2026-03-13 12:00:00,2026-03-13 15:15:00,SHORT,TIME_EXIT,54079.45,53770.9,216.32,370.59,5399.62,138.18,5261.45,12
2026-03-16 09:45:00,2026-03-16 10:45:00,SHORT,T1,53879.15,53340.3585,215.52,484.91,9428.85,167.1,9261.75,9
2026-03-18 10:15:00,2026-03-18 14:15:00,LONG,T1,54946.0,55495.46,219.78,494.51,9615.55,170.41,9445.14,10
2026-03-18 14:45:00,2026-03-18 15:15:00,LONG,TIME_EXIT,55370.45,55324.5,221.48,198.51,-804.12,95.45,-899.57,14
2026-03-19 10:00:00,2026-03-19 10:30:00,SHORT,STOPPED,53639.9,53888.54818229623,214.56,90.24,-4351.34,66.5,-4417.84,10
2026-03-19 10:45:00,2026-03-19 12:15:00,SHORT,STOPPED,53864.0,54098.09974726852,215.46,98.41,-4096.75,68.76,-4165.51,10
2026-03-19 13:15:00,2026-03-19 14:45:00,SHORT,T1,53861.2,53322.587999999996,215.44,484.75,9425.71,167.04,9258.67,13
2026-03-20 12:00:00,2026-03-20 15:15:00,SHORT,TIME_EXIT,53833.85,53453.85,215.34,405.34,6650.0,146.82,6503.18,12
2026-03-23 09:15:00,2026-03-23 10:45:00,SHORT,T1,52190.2,51668.297999999995,208.76,469.71,9133.29,161.86,8971.42,9
2026-03-25 09:15:00,2026-03-25 12:00:00,LONG,T1,53545.6,54081.056,214.18,481.91,9370.48,166.07,9204.41,9
2026-03-27 11:15:00,2026-03-27 12:45:00,SHORT,STOPPED,52453.95,52645.150042503934,209.82,114.22,-3346.0,71.64,-3417.64,11
2026-03-27 13:45:00,2026-03-27 15:15:00,SHORT,TIME_EXIT,52514.9,52364.35,210.06,285.33,2634.63,115.22,2519.4,13
2026-03-30 09:15:00,2026-03-30 09:30:00,SHORT,STOPPED,51082.55,51315.200593375026,204.33,88.0,-4071.39,63.86,-4135.24,9
2026-03-30 09:45:00,2026-03-30 14:15:00,SHORT,T1,51088.35,50577.466499999995,204.35,459.8,8940.46,158.44,8782.02,9
2026-03-30 14:30:00,2026-03-30 15:15:00,SHORT,TIME_EXIT,50461.65,50403.35,201.85,231.0,1020.25,99.73,920.52,14
2026-04-02 10:15:00,2026-04-02 12:30:00,SHORT,STOPPED,50081.4,50341.779641572066,200.33,70.14,-4556.64,58.5,-4615.14,10
2026-04-06 12:15:00,2026-04-06 13:30:00,LONG,T1,51809.65,52327.7465,207.24,466.29,9066.69,160.68,8906.01,12
2026-04-06 13:45:00,2026-04-06 15:15:00,LONG,TIME_EXIT,52235.65,52585.35,208.94,383.79,6119.75,140.04,5979.71,13
2026-04-07 13:30:00,2026-04-07 13:45:00,LONG,STOPPED,52559.0,52370.84291473182,210.24,116.16,-3292.75,72.22,-3364.97,13
2026-04-07 14:00:00,2026-04-07 15:15:00,LONG,TIME_EXIT,52455.1,52706.15,209.82,335.35,4393.38,127.89,4265.48,14
2026-04-08 09:30:00,2026-04-08 14:45:00,LONG,T1,55180.15,55731.9515,220.72,496.62,9656.53,171.13,9485.39,9
2026-04-08 15:00:00,2026-04-08 15:15:00,LONG,TIME_EXIT,55678.9,55757.75,222.72,262.14,1379.87,111.89,1267.99,15
2026-04-10 11:00:00,2026-04-10 14:15:00,LONG,STOPPED,55849.4,55676.15104656957,223.4,136.77,-3031.86,80.13,-3111.99,11
2026-04-10 15:15:00,2026-04-10 15:15:00,LONG,TIME_EXIT,55929.6,55929.6,223.72,223.72,0.0,102.32,-102.32,15
2026-04-13 13:30:00,2026-04-13 15:15:00,LONG,TIME_EXIT,55492.3,55571.85,221.97,261.74,1392.12,111.64,1280.49,13
2026-04-15 09:30:00,2026-04-15 11:00:00,LONG,STOPPED,56448.65,56214.929984508104,225.79,108.93,-4090.1,73.54,-4163.64,9
2026-04-16 09:15:00,2026-04-16 09:30:00,LONG,STOPPED,56729.55,56559.36135000001,226.92,141.82,-2978.3,82.13,-3060.43,9
2026-04-16 10:00:00,2026-04-16 11:15:00,LONG,STOPPED,56603.35,56433.53995,226.41,141.51,-2971.68,81.95,-3053.63,10
2026-04-20 10:00:00,2026-04-20 13:15:00,LONG,STOPPED,56823.65,56653.17905,227.29,142.06,-2983.24,82.27,-3065.51,10
2026-04-21 11:45:00,2026-04-21 15:15:00,LONG,TIME_EXIT,57204.3,57351.8,228.82,302.57,2581.25,123.41,2457.84,11
2026-04-22 10:45:00,2026-04-22 14:15:00,LONG,STOPPED,57402.1,57229.8937,229.61,143.51,-3013.61,83.11,-3096.72,10
2026-04-23 10:00:00,2026-04-23 15:15:00,SHORT,TIME_EXIT,56767.7,56314.15,227.07,453.85,7937.12,161.54,7775.58,10
2026-04-24 09:30:00,2026-04-24 14:30:00,SHORT,STOPPED,55977.3,56145.231900000006,223.91,139.94,-2938.81,81.04,-3019.85,9
2026-04-27 11:30:00,2026-04-27 12:30:00,SHORT,STOPPED,55982.2,56150.1466,223.93,139.96,-2939.07,81.05,-3020.12,11
2026-04-28 10:00:00,2026-04-28 14:15:00,SHORT,T1,56036.4,55476.036,224.15,504.33,9806.37,173.79,9632.58,10
2026-05-04 12:45:00,2026-05-04 15:15:00,SHORT,TIME_EXIT,54930.2,54896.45,219.72,236.6,590.62,104.78,485.84,12
2026-05-05 09:15:00,2026-05-05 13:00:00,SHORT,STOPPED,54529.85,54701.524251680254,218.12,132.28,-3004.3,77.92,-3082.22,9
2026-05-06 10:30:00,2026-05-06 11:00:00,LONG,STOPPED,55159.05,54987.90686512217,220.64,135.06,-2995.0,79.14,-3074.14,10
2026-05-07 12:30:00,2026-05-07 12:45:00,LONG,STOPPED,56289.55,56120.681350000006,225.16,140.72,-2955.2,81.5,-3036.7,12
2026-05-07 13:45:00,2026-05-07 15:15:00,LONG,TIME_EXIT,56079.55,56094.9,224.32,231.99,268.62,104.54,164.08,13
2026-05-08 14:00:00,2026-05-08 14:30:00,SHORT,STOPPED,55080.5,55245.7415,220.32,137.7,-2891.73,79.75,-2971.47,14
2026-05-08 14:45:00,2026-05-08 15:15:00,SHORT,TIME_EXIT,55334.55,55325.4,221.34,225.91,160.13,102.39,57.73,14
2026-05-11 09:30:00,2026-05-11 11:00:00,SHORT,STOPPED,54446.8,54646.73166707773,217.79,117.82,-3498.8,74.17,-3572.98,9
2026-05-12 10:15:00,2026-05-12 15:00:00,SHORT,T1,54093.15,53552.2185,216.37,486.84,9466.3,167.76,9298.54,10
2026-05-13 09:15:00,2026-05-13 10:15:00,SHORT,STOPPED,53447.75,53611.7353584493,213.79,131.8,-2869.74,76.92,-2946.66,9
2026-05-14 09:45:00,2026-05-14 11:15:00,SHORT,STOPPED,53544.55,53752.45947226696,214.18,110.22,-3638.42,71.51,-3709.92,9
2026-05-20 10:00:00,2026-05-20 10:30:00,SHORT,STOPPED,52968.45,53127.35535,211.87,132.42,-2780.84,76.69,-2857.53,10
2026-05-20 13:15:00,2026-05-20 13:45:00,SHORT,STOPPED,53082.35,53241.59705,212.33,132.71,-2786.82,76.85,-2863.68,13
2026-05-21 10:15:00,2026-05-21 11:00:00,LONG,STOPPED,53855.0,53693.435,215.42,134.64,-2827.39,77.97,-2905.36,10
2026-05-22 13:30:00,2026-05-22 14:00:00,LONG,STOPPED,54142.35,53979.92295,216.57,135.36,-2842.47,78.39,-2920.86,13
2026-05-25 10:00:00,2026-05-25 15:15:00,LONG,TIME_EXIT,54961.15,55390.3,219.84,434.42,7510.13,155.13,7354.99,10
2026-05-26 09:15:00,2026-05-26 09:45:00,LONG,STOPPED,55409.95,55243.720149999994,221.64,138.52,-2909.02,80.22,-2989.24,9
2026-05-26 10:00:00,2026-05-26 12:00:00,LONG,STOPPED,55396.45,55230.26065,221.59,138.49,-2908.31,80.2,-2988.52,10
2026-05-29 09:30:00,2026-05-29 10:00:00,SHORT,STOPPED,54767.2,54931.501599999996,219.07,136.92,-2875.28,79.29,-2954.57,9
2026-06-01 11:15:00,2026-06-01 14:45:00,SHORT,T1,54026.7,53486.433,216.11,486.24,9454.67,167.56,9287.12,11
2026-06-02 10:00:00,2026-06-02 10:15:00,SHORT,STOPPED,53229.6,53418.0398264135,212.92,118.7,-3297.7,73.41,-3371.11,10
2026-06-02 10:30:00,2026-06-02 12:45:00,SHORT,STOPPED,53335.95,53530.04632991776,213.34,116.3,-3396.69,72.88,-3469.57,10
2026-06-03 10:15:00,2026-06-03 12:30:00,SHORT,STOPPED,53208.2,53392.21824511208,212.83,120.82,-3220.32,73.93,-3294.25,10
2026-06-04 09:30:00,2026-06-04 15:15:00,LONG,TIME_EXIT,54040.95,54330.6,216.16,360.99,5068.88,135.71,4933.17,9
2026-06-05 12:00:00,2026-06-05 12:45:00,LONG,STOPPED,54625.3,54426.592217802245,218.5,119.15,-3477.39,74.66,-3552.04,12
