date,open,high,low,close,volume
2026-06-19 14:00:00,57635.6,57716.4,57633.1,57688.45,0
2026-06-19 14:15:00,57688.7,57709.25,57624.65,57699.35,0
2026-06-19 14:30:00,57696.45,57789.9,57683,57707,0
2026-06-19 14:45:00,57704.65,57722.85,57536.2,57556.2,0
2026-06-19 15:00:00,57555.65,57762.75,57513.45,57686.8,0
2026-06-19 15:15:00,57690.35,57724.1,57645.85,57714.85,0
2026-06-22 09:15:00,57906.9,57931.25,57773.05,57820.9,0
2026-06-22 09:30:00,57818.65,57830.5,57720.1,57720.1,0
2026-06-22 09:45:00,57728.15,57811.2,57721.35,57806.05,0
2026-06-22 10:00:00,57807.45,57841.5,57747.65,57820.75,0
2026-06-22 10:15:00,57820.75,57872.85,57801.85,57863.05,0
2026-06-22 10:30:00,57865.95,57915,57849.25,57886.7,0
2026-06-22 10:45:00,57885.15,57898.7,57839.1,57876.95,0
2026-06-22 11:00:00,57880.25,57905.05,57859.4,57878.85,0
2026-06-22 11:15:00,57875.9,57914.75,57869.9,57904.1,0
2026-06-22 11:30:00,57904.8,57963.7,57891.7,57907.15,0
2026-06-22 11:45:00,57910.8,57918.9,57876.55,57896.35,0
2026-06-22 12:00:00,57893.35,57900.75,57861.7,57883.4,0
2026-06-22 12:15:00,57880.55,57925.65,57878,57894.1,0
2026-06-22 12:30:00,57894.1,57908.9,57855.55,57861.65,0
2026-06-22 12:45:00,57862.35,57884.4,57845.3,57872.85,0
2026-06-22 13:00:00,57871.8,57875.3,57810.8,57824.75,0
2026-06-22 13:15:00,57828.9,57869.65,57815.95,57815.95,0
2026-06-22 13:30:00,57815.95,57864.8,57800.65,57844.3,0
2026-06-22 13:45:00,57844.3,57918.6,57834.5,57894.65,0
2026-06-22 14:00:00,57902.9,57914.85,57854.95,57858.75,0
2026-06-22 14:15:00,57860.25,57942.3,57844.2,57922.8,0
2026-06-22 14:30:00,57922.6,57966.9,57899.6,57946.05,0
2026-06-22 14:45:00,57945.85,58001.4,57939.15,57982.9,0
2026-06-22 15:00:00,57988.2,58009.1,57916.05,57950.5,0
2026-06-22 15:15:00,57952.05,57956.45,57870.95,57890.75,0
2026-06-23 09:15:00,57886.75,57970.9,57781.25,57880.95,0
2026-06-23 09:30:00,57882.35,57958.55,57861.9,57926,0
2026-06-23 09:45:00,57925.05,57957.5,57885.55,57951.85,0
2026-06-23 10:00:00,57946.75,57953.9,57868.6,57880.15,0
2026-06-23 10:15:00,57884.95,57934.5,57870.1,57902.6,0
2026-06-23 10:30:00,57903.2,57933,57874.8,57880.35,0
2026-06-23 10:45:00,57885.65,57910.85,57860.75,57888,0
2026-06-23 11:00:00,57886.8,57906,57854,57899.35,0
2026-06-23 11:15:00,57901.1,57931.2,57861.95,57871.65,0
2026-06-23 11:30:00,57869.95,57873.6,57738.75,57762.6,0
2026-06-23 11:45:00,57760.95,57761.75,57517.5,57544.7,0
2026-06-23 12:00:00,57543.9,57562.7,57463.55,57519.05,0
2026-06-23 12:15:00,57518.8,57562.75,57368,57458.15,0
2026-06-23 12:30:00,57456.5,57496.3,57430.15,57469.55,0
2026-06-23 12:45:00,57470.4,57474.45,57385.45,57412.75,0
2026-06-23 13:00:00,57412.7,57479.55,57366.8,57436.05,0
2026-06-23 13:15:00,57440.4,57462.85,57359.35,57393.85,0
2026-06-23 13:30:00,57397.7,57399.7,57264.45,57326.65,0
2026-06-23 13:45:00,57327.75,57353.6,57236.55,57259.85,0
2026-06-23 14:00:00,57263.55,57394.35,57242.2,57376.7,0
2026-06-23 14:15:00,57381,57395.85,57314.8,57353.1,0
2026-06-23 14:30:00,57354.85,57398.6,57301.65,57387.35,0
2026-06-23 14:45:00,57388,57412.05,57316.75,57345.85,0
2026-06-23 15:00:00,57354.9,57373.55,57181.5,57210.7,0
2026-06-23 15:15:00,57211.75,57215.8,57078.45,57102.65,0
2026-06-24 09:15:00,57074.9,57544.8,57074.9,57535.8,0
2026-06-24 09:30:00,57534.4,57567.25,57455.25,57479,0
2026-06-24 09:45:00,57479.8,57508,57309.95,57396.7,0
2026-06-24 10:00:00,57398.1,57676.5,57396.2,57658.35,0
2026-06-24 10:15:00,57657.65,57716.6,57634.4,57688,0
2026-06-24 10:30:00,57686.6,57715.45,57644.25,57649,0
2026-06-24 10:45:00,57651.05,57747.85,57647.3,57714.9,0
2026-06-24 11:00:00,57713.95,57882.9,57713.55,57862.95,0
2026-06-24 11:15:00,57860.85,57930.15,57830.15,57912.1,0
2026-06-24 11:30:00,57915.4,58041.25,57881.35,58034.75,0
2026-06-24 11:45:00,58034,58128.65,58031.1,58073.15,0
2026-06-24 12:00:00,58071.8,58100.85,58017.15,58022.8,0
2026-06-24 12:15:00,58026.3,58140.75,58023.95,58081.45,0
2026-06-24 12:30:00,58081.5,58084.6,57961.55,58045.45,0
2026-06-24 12:45:00,58045.7,58096.65,58011.6,58096.5,0
2026-06-24 13:00:00,58095.05,58114.3,57995.45,58063.8,0
2026-06-24 13:15:00,58061.45,58172.65,58043.1,58152.65,0
2026-06-24 13:30:00,58152.75,58223.8,58141.55,58188.4,0
2026-06-24 13:45:00,58191.55,58233.65,58160.85,58185.8,0
